,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02/09/2025,380746,BRINDES ,. Finalizado,DAVID,CANETA,1316,FALSE,"$13.990,00","R$ 69.814,30",40' HC,100% ████████████,"ENTREGUE NO GALPÃO SÃO MATHEUS (03/02) / 
ESPERANDO CONFERENCIA POR PARTE DO ESTOQUE E LANÇAMENTO DO CONTABIL ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LANÇAMENTO NO ESTOQUE,ESTOQUE,
,24/09/2025,426760,BANNER COMUNICAÇÃO VISUAL,. Finalizado,GUILHERME ,ROLL-UP / PDV / ETC,1450,FALSE,"$13.341,00","R$ 66.575,59",20' ST,100% ████████████,LIBERAÇÃO EM BETIM ESTIMADA PARA O DIA 12/02 (QUINTA-FEIRA)  ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LANÇAMENTO NO CONTABIL,"SETOR 
DE IMPORTAÇÃO",
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
,,,,,,,,FALSE,,,,0% ░░░░░░░░░░░░,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
